年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2018,3,19,110,C
2018,3,20,350,C
2018,3,21,020,C
2018,3,22,020,C
2018,3,23,100,C
2018,3,24,100,C
2018,3,25,130,C
2018,3,26,100,C
2018,3,27,100,C
2018,3,28,110,C
2018,3,29,110,C
2018,3,30,120,C
2018,3,31,120,C
2018,4,1,100,C
2018,4,2,100,C
2018,4,3,100,C
2018,4,4,130,C
2018,4,5,110,C
2018,4,6,360,C
2018,4,7,030,C
2018,4,8,030,C
2018,4,9,120,C
2018,4,10,120,C
2018,4,11,100,C
2018,4,12,110,C
2018,4,13,130,C
2018,4,14,190,C
2018,4,15,350,C
2018,4,16,010,C
2018,4,17,010,C
2018,4,18,120,C
2018,4,19,110,C
2018,4,20,120,C
2018,4,21,120,C
2018,4,22,120,C
2018,4,23,210,C
2018,4,24,110,C
2018,4,25,010,C
2018,4,26,110,C
2018,4,27,100,C
2018,4,28,120,C
2018,4,29,120,C
2018,4,30,110,C
2018,5,1,100,C
2018,5,2,210,C
2018,5,3,130,C
2018,5,4,110,C
2018,5,5,120,C
2018,5,6,200,C
2018,5,7,210,C
2018,5,8,090,C
2018,5,9,120,C
2018,5,10,120,C
2018,5,11,110,C
2018,5,12,100,C
2018,5,13,200,C
2018,5,14,200,C
2018,5,15,200,C
2018,5,16,200,C
2018,5,17,200,C
2018,5,18,210,C
2018,5,19,210,C
2018,5,20,210,C
2018,5,21,210,C
2018,5,22,200,C
2018,5,23,210,C
2018,5,24,190,C
2018,5,25,200,C
2018,5,26,210,C
2018,5,27,210,C
2018,5,28,340,C
2018,5,31,200,C
2018,6,1,200,C
2018,6,2,110,C
2018,6,4,110,C
2018,6,5,110,C
2018,6,6,110,C
2018,6,7,130,C
2018,6,8,190,C
2018,6,9,200,C
2018,6,10,340,C
2018,6,11,340,C
2018,6,12,110,C
2018,6,13,210,C
2018,6,15,010,C
2018,6,16,110,C
2018,6,17,130,C
2018,6,18,210,C
2018,6,19,210,C
2018,6,20,210,C
2018,6,21,210,C
2018,6,22,200,C
2018,6,23,200,C
2018,6,24,140,C
2018,6,25,170,C
2018,6,26,190,C
2018,6,27,200,C
2018,6,28,200,C
2018,6,29,210,C
2018,6,30,210,C
2018,7,1,210,C
2018,7,2,210,C
2018,7,3,210,C
2018,7,4,210,C
2018,7,5,200,C
2018,7,6,200,C
2018,7,7,200,C
2018,7,8,110,C
2018,7,9,100,C
2018,7,10,130,C
2018,7,11,200,C
2018,7,12,130,C
2018,7,13,100,C
2018,7,14,110,C
2018,7,15,100,C
2018,7,16,100,C
2018,7,17,110,C
2018,7,18,110,C
2018,7,19,100,C
2018,7,20,130,C
2018,7,21,200,C
2018,7,22,210,C
2018,7,23,130,C
2018,7,24,170,C
2018,7,25,130,C
2018,7,26,120,C
2018,7,27,150,C
2018,7,28,200,C
2018,7,29,200,C
2018,7,30,200,C
2018,7,31,200,C
2018,8,1,210,C
2018,8,2,210,C
2018,8,3,210,C
2018,8,4,200,C
2018,8,5,200,C
2018,8,6,110,C
2018,8,7,110,C
2018,8,8,130,C
2018,8,9,110,C
2018,8,10,110,C
2018,8,11,110,C
2018,8,12,100,C
2018,8,13,110,C
2018,8,14,100,C
2018,8,15,120,C
2018,8,16,120,C
2018,8,17,110,C
2018,8,18,210,C
2018,8,19,210,C
2018,8,20,210,C
2018,8,21,340,C
2018,8,22,350,C
2018,8,23,210,C
2018,8,24,210,C
2018,8,25,210,C
2018,8,26,350,C
2018,8,27,200,C
2018,8,28,200,C
2018,8,29,200,C
2018,8,30,190,C
2018,8,31,200,C
2018,9,1,100,C
2018,9,2,100,C
2018,9,3,210,C
2018,9,4,210,C
2018,9,5,210,C
2018,9,6,090,C
2018,9,7,110,C
2018,9,8,350,C
2018,9,9,020,C
2018,9,10,110,C
2018,9,11,300,C
2018,9,12,080,C
2018,9,13,110,C
2018,9,14,100,C
2018,9,15,360,C
2018,9,16,010,C
2018,9,17,140,C
2018,9,18,130,C
2018,9,19,330,C
2018,9,20,210,C
2018,9,21,200,C
2018,9,22,120,C
2018,9,23,200,C
2018,9,24,130,C
2018,9,25,120,C
2018,9,26,210,C
2018,9,27,200,C
2018,9,28,350,C
2018,9,29,360,C
2018,9,30,010,C
2018,10,1,020,C
2018,10,2,010,C
2018,10,3,130,C
2018,10,4,360,C
2018,10,5,360,C
2018,10,6,010,C
2018,10,7,130,C
2018,10,8,130,C
2018,10,9,130,C
2018,10,10,360,C
2018,10,11,010,C
2018,10,12,020,C
2018,10,13,120,C
2018,10,14,120,C
2018,10,15,120,C
2018,10,16,350,C
2018,10,17,010,C
2018,10,18,020,C
2018,10,19,100,C
2018,10,20,100,C
2018,10,21,120,C
2018,10,22,100,C
2018,10,23,080,C
2018,10,24,130,C
2018,10,26,330,C
2018,10,27,010,C
2018,10,28,020,C
2018,10,29,010,C
2018,10,30,010,C
2018,10,31,020,C
2018,11,1,010,C
2018,11,2,350,C
2018,11,3,360,C
2018,11,4,100,C
2018,11,5,120,C
2018,11,6,120,C
2018,11,7,120,C
2018,11,8,340,C
2018,11,9,360,C
2018,11,10,110,C
2018,11,11,130,C
2018,11,12,330,C
2018,11,13,010,C
2018,11,14,120,C
2018,11,15,110,C
2018,11,16,110,C
2018,11,17,350,C
2018,11,18,110,C
2018,11,19,340,C
2018,11,20,110,C
2018,11,21,340,C
2018,11,22,010,C
2018,11,23,010,C
2018,11,24,090,C
2018,11,25,020,C
2018,11,26,020,C
2018,11,27,010,C
2018,11,28,110,C
2018,11,29,010,C
2018,11,30,120,C
2018,12,1,120,C
2018,12,2,110,C
2018,12,3,100,C
2018,12,4,100,C
2018,12,5,120,C
2018,12,6,100,C
2018,12,7,360,C
2018,12,8,010,C
2018,12,9,010,C
2018,12,10,360,C
2018,12,11,350,C
2018,12,12,360,C
2018,12,13,010,C
2018,12,14,010,C
2018,12,15,360,C
2018,12,16,350,C
2018,12,17,360,C
2018,12,18,120,C
2018,12,19,100,C
2018,12,20,100,C
2018,12,21,110,C
2018,12,22,100,C
2018,12,23,020,C
2018,12,24,020,C
2018,12,25,010,C
2018,12,26,010,C
2018,12,27,020,C
2018,12,28,020,C
2018,12,29,020,C
2018,12,30,360,C
2018,12,31,350,C
2019,1,1,360,C
2019,1,2,360,C
2019,1,3,010,C
2019,1,4,340,C
2019,1,5,340,C
2019,1,6,340,C
2019,1,7,110,C
2019,1,8,340,C
2019,1,9,120,C
2019,1,10,110,C
2019,1,11,340,C
2019,1,12,340,C
2019,1,13,110,C
2019,1,14,110,C
2019,1,15,110,C
2019,1,16,010,C
2019,1,17,010,C
2019,1,18,010,C
2019,1,19,110,C
2019,1,20,350,C
2019,1,21,020,C
2019,1,22,010,C
2019,1,23,010,C
2019,1,24,090,C
2019,1,25,070,C
2019,1,26,100,C
2019,1,27,110,C
2019,1,28,100,C
2019,1,29,130,C
2019,1,30,130,C
2019,1,31,340,C
2019,2,1,010,C
2019,2,2,100,C
2019,2,3,340,C
2019,2,4,120,C
2019,2,5,110,C
2019,2,6,100,C
2019,2,7,100,C
2019,2,8,100,C
2019,2,9,110,C
2019,2,10,110,C
2019,2,11,350,C
2019,2,12,010,C
2019,2,13,110,C
2019,2,14,120,C
2019,2,15,110,C
2019,2,16,110,C
2019,2,17,120,C
2019,2,18,110,C
2019,2,19,100,C
2019,2,20,110,C
2019,2,21,110,C
2019,2,22,350,C
2019,2,23,110,C
2019,2,24,360,C
2019,2,25,350,C
2019,2,26,120,C
2019,2,27,110,C
2019,2,28,100,C
2019,3,1,120,C
2019,3,2,110,C
2019,3,3,100,C
2019,3,4,110,C
2019,3,5,190,C
2019,3,6,110,C
2019,3,7,010,C
2019,3,8,110,C
2019,3,9,350,C
2019,3,10,350,C
2019,3,11,010,C
2019,3,12,010,C
2019,3,13,110,C
2019,3,14,110,C
2019,3,15,020,C
2019,3,16,110,C
2019,3,17,110,C
2019,3,18,100,C
2019,3,20,140,C
2019,3,21,200,C
2019,3,22,200,C
2019,3,23,110,C
2019,3,24,020,C
2019,3,25,350,C
2019,3,26,110,C
2019,3,27,110,C
2019,3,28,100,C
2019,3,29,220,C
2019,3,30,120,C
2019,3,31,120,C
2019,4,1,120,C
2019,4,2,110,C
2019,4,3,120,C
2019,4,4,120,C
2019,4,5,220,C
2019,4,6,210,C
2019,4,7,210,C
2019,4,8,200,C
2019,4,9,200,C
2019,4,10,200,C
2019,4,11,200,C
2019,4,12,110,C
2019,4,13,110,C
2019,4,14,110,C
2019,4,15,120,C
2019,4,16,110,C
2019,4,19,110,C
2019,4,20,110,C
2019,4,21,200,C
2019,4,22,200,C
2019,4,23,210,C
2019,4,24,210,C
2019,4,25,210,C
2019,4,26,210,C
2019,4,27,120,C
2019,4,28,110,C
2019,4,29,130,C
2019,4,30,350,C
2019,5,1,340,C
2019,5,2,020,C
2019,5,3,110,C
2019,5,4,110,C
2019,5,5,110,C
2019,5,6,120,C
2019,5,7,100,C
2019,5,8,100,C
2019,5,9,010,C
2019,5,10,100,C
2019,5,11,110,C
2019,5,12,110,C
2019,5,13,110,C
2019,5,14,100,C
2019,5,15,200,C
2019,5,16,210,C
2019,5,17,210,C
2019,5,18,210,C
2019,5,19,210,C
2019,5,20,220,C
2019,5,21,120,C
2019,5,22,110,C
2019,5,23,110,C
2019,5,24,120,C
2019,5,25,120,C
2019,5,26,120,C
2019,5,27,200,C
2019,5,28,100,C
2019,5,29,120,C
2019,5,30,120,C
2019,5,31,110,C
2019,6,1,210,C
2019,6,2,210,C
2019,6,3,210,C
2019,6,4,210,C
2019,6,5,190,C
2019,6,6,200,C
2019,6,7,210,C
2019,6,8,210,C
2019,6,9,210,C
2019,6,10,210,C
2019,6,11,110,C
2019,6,12,110,C
2019,6,13,210,C
2019,6,14,350,C
2019,6,15,130,C
2019,6,16,120,C
2019,6,17,110,C
2019,6,18,110,C
2019,6,19,200,C
2019,6,20,210,C
2019,6,21,210,C
2019,6,22,210,C
2019,6,23,210,C
2019,6,24,210,C
2019,6,25,100,C
2019,6,26,200,C
2019,6,27,210,C
2019,6,28,200,C
2019,6,29,200,C
2019,6,30,110,C
2019,7,1,120,C
2019,7,2,110,C
2019,7,3,110,C
2019,7,4,190,C
2019,7,5,210,C
2019,7,6,210,C
2019,7,7,210,C
2019,7,8,200,C
2019,7,9,210,C
2019,7,10,210,C
2019,7,11,200,C
2019,7,12,200,C
2019,7,13,210,C
2019,7,14,210,C
2019,7,15,200,C
2019,7,16,210,C
2019,7,17,210,C
2019,7,18,220,C
2019,7,19,210,C
2019,7,20,210,C
2019,7,21,210,C
2019,7,22,210,C
2019,7,23,110,C
2019,7,24,110,C
2019,7,25,210,C
2019,7,26,210,C
2019,7,27,200,C
2019,7,28,200,C
2019,7,29,120,C
2019,7,30,100,C
2019,7,31,080,C
2019,8,1,110,C
2019,8,2,120,C
2019,8,3,110,C
2019,8,4,140,C
2019,8,5,100,C
2019,8,6,360,C
2019,8,7,110,C
2019,8,8,210,C
2019,8,9,210,C
2019,8,10,210,C
2019,8,11,210,C
2019,8,12,210,C
2019,8,13,210,C
2019,8,14,210,C
2019,8,15,210,C
2019,8,16,210,C
2019,8,17,210,C
2019,8,18,210,C
2019,8,19,200,C
2019,8,20,140,C
2019,8,21,110,C
2019,8,22,210,C
2019,8,23,210,C
2019,8,24,210,C
2019,8,25,210,C
2019,8,26,110,C
2019,8,27,130,C
2019,8,28,350,C
2019,8,29,110,C
2019,8,30,100,C
2019,8,31,100,C
2019,9,1,060,C
2019,9,2,070,C
2019,9,3,030,C
2019,9,4,090,C
2019,9,5,120,C
2019,9,6,130,C
2019,9,7,090,C
2019,9,8,210,C
2019,9,9,200,C
2019,9,10,130,C
2019,9,11,100,C
2019,9,12,130,C
2019,9,13,160,C
2019,9,14,150,C
2019,9,15,100,C
2019,9,16,350,C
2019,9,17,360,C
2019,9,18,020,C
2019,9,19,110,C
2019,9,20,350,C
2019,9,21,360,C
2019,9,22,360,C
2019,9,23,020,C
2019,9,24,130,C
2019,9,25,120,C
2019,9,26,130,C
2019,9,27,120,C
2019,9,28,120,C
2019,9,29,330,C
2019,9,30,210,C
2019,10,1,210,C
2019,10,2,200,C
2019,10,3,200,C
2019,10,4,200,C
2019,10,5,120,C
2019,10,6,100,C
2019,10,7,100,C
2019,10,8,130,C
2019,10,9,130,C
2019,10,10,140,C
2019,10,11,210,C
2019,10,12,330,C
2019,10,13,020,C
2019,10,14,070,C
2019,10,15,120,C
2019,10,16,100,C
2019,10,17,010,C
2019,10,18,020,C
2019,10,19,020,C
2019,10,20,120,C
2019,10,21,100,C
2019,10,22,130,C
2019,10,23,110,C
2019,10,24,080,C
2019,10,25,120,C
2019,10,26,120,C
2019,10,27,010,C
2019,10,28,350,C
2019,10,29,010,C
2019,10,30,020,C
2019,10,31,020,C
2019,11,1,040,C
2019,11,2,110,C
2019,11,3,090,C
2019,11,4,020,C
2019,11,5,030,C
2019,11,6,060,C
2019,11,7,020,C
2019,11,8,020,C
2019,11,9,020,C
2019,11,10,100,C
2019,11,11,110,C
2019,11,12,120,C
2019,11,13,110,C
2019,11,14,010,C
2019,11,15,110,C
2019,11,16,110,C
2019,11,17,090,C
2019,11,18,360,C
2019,11,19,010,C
2019,11,20,010,C
2019,11,21,060,C
2019,11,22,130,C
2019,11,23,120,C
2019,11,24,110,C
2019,11,25,120,C
2019,11,26,120,C
2019,11,27,100,C
2019,11,28,020,C
2019,11,29,010,C
2019,11,30,020,C
2019,12,1,350,C
2019,12,2,010,C
2019,12,3,020,C
2019,12,4,020,C
2019,12,5,040,C
2019,12,6,010,C
2019,12,7,010,C
2019,12,8,030,C
2019,12,9,360,C
2019,12,10,350,C
2019,12,11,350,C
2019,12,12,120,C
2019,12,13,110,C
2019,12,14,110,C
2019,12,15,110,C
2019,12,16,110,C
2019,12,17,100,C
2019,12,18,120,C
2019,12,19,120,C
2019,12,21,360,C
2019,12,22,330,C
2019,12,23,110,C
2019,12,24,100,C
2019,12,25,110,C
2019,12,26,350,C
2019,12,27,010,C
2019,12,28,090,C
2019,12,29,360,C
2019,12,30,360,C
2019,12,31,110,C
2020,1,1,110,C
2020,1,2,010,C
2020,1,3,100,C
2020,1,4,100,C
2020,1,5,120,C
2020,1,6,120,C
2020,1,7,100,C
2020,1,8,130,C
2020,1,9,110,C
2020,1,10,100,C
2020,1,11,340,C
2020,1,12,350,C
2020,1,13,020,C
2020,1,14,110,C
2020,1,15,110,C
2020,1,16,100,C
2020,1,17,350,C
2020,1,18,010,C
2020,1,19,350,C
2020,1,20,360,C
2020,1,21,110,C
2020,1,22,100,C
2020,1,23,100,C
2020,1,24,110,C
2020,1,25,120,C
2020,1,26,350,C
2020,1,27,360,C
2020,1,28,010,C
2020,1,29,010,C
2020,1,30,010,C
2020,1,31,040,C
2020,2,1,110,C
2020,2,2,100,C
2020,2,3,110,C
2020,2,4,010,C
2020,2,5,110,C
2020,2,6,110,C
2020,2,7,110,C
2020,2,8,010,C
2020,2,9,010,C
2020,2,10,070,C
2020,2,11,100,C
2020,2,12,340,C
2020,2,13,100,C
2020,2,14,120,C
2020,2,15,120,C
2020,2,16,350,C
2020,2,17,360,C
2020,3,4,010,C
2020,3,5,360,C
2020,3,6,110,C
2020,3,7,100,C
2020,3,8,120,C
2020,3,9,190,C
2020,3,10,330,C
2020,3,11,110,C
2020,3,12,110,C
2020,3,13,090,C
2020,3,14,010,C
2020,3,15,110,C
2020,3,17,110,C
2020,3,18,100,C
2020,3,19,110,C
2020,3,20,110,C
2020,3,21,110,C
2020,3,22,100,C
2020,3,23,110,C
2020,3,24,110,C
2020,3,25,110,C
2020,3,26,110,C
2020,3,27,100,C
2020,3,28,340,C
2020,3,29,110,C
2020,3,30,340,C
2020,3,31,350,C
2020,4,1,350,C
2020,4,2,110,C
2020,4,3,110,C
2020,4,4,360,C
2020,4,5,020,C
2020,4,6,020,C
2020,4,7,010,C
2020,4,8,110,C
2020,4,9,100,C
2020,4,10,120,C
2020,4,11,100,C
2020,4,12,360,C
2020,4,13,020,C
2020,4,14,110,C
2020,4,15,360,C
2020,4,16,120,C
2020,4,17,100,C
2020,4,18,090,C
2020,4,19,100,C
2020,4,20,210,C
2020,4,21,090,C
2020,4,22,110,C
2020,4,23,090,C
2020,4,24,010,C
2020,4,25,010,C
2020,4,26,110,C
2020,4,27,110,C
2020,4,28,110,C
2020,4,29,090,C
2020,4,30,100,C
2020,5,1,090,C
2020,5,9,210,C
2020,5,10,210,C
2020,5,11,210,C
2020,5,12,340,C
2020,5,13,110,C
2020,5,14,120,C
2020,5,15,120,C
2020,5,16,110,C
2020,5,17,210,C
2020,5,18,100,C
2020,5,19,110,C
2020,5,20,120,C
2020,5,21,210,C
2020,5,22,210,C
2020,5,23,120,C
2020,5,24,110,C
2020,5,25,110,C
2020,5,26,210,C
2020,5,27,320,C
2020,5,28,110,C
2020,5,29,120,C
2020,5,30,160,C
2020,5,31,200,C
2020,6,1,200,C
2020,6,2,200,C
2020,6,3,200,C
2020,6,4,200,C
2020,6,5,200,C
2020,6,6,160,C
2020,6,7,200,C
2020,6,8,200,C
2020,6,9,200,C
2020,6,10,200,C
2020,6,11,200,C
2020,6,12,200,C
2020,6,13,350,C
2020,6,14,180,C
2020,6,15,190,C
2020,6,16,190,C
2020,6,17,190,C
2020,6,18,210,C
2020,6,19,200,C
2020,6,20,200,C
2020,6,21,210,C
2020,6,22,210,C
2020,6,23,210,C
2020,6,24,210,C
2020,6,25,200,C
2020,6,26,200,C
2020,6,27,200,C
2020,6,28,200,C
2020,6,29,190,C
2020,6,30,200,C
2020,7,1,130,C
2020,7,2,200,C
2020,7,3,180,C
2020,7,4,190,C
2020,7,5,200,C
2020,7,6,200,C
2020,7,7,200,C
2020,7,8,210,C
2020,7,9,210,C
2020,7,10,200,C
2020,7,11,190,C
2020,7,12,190,C
2020,7,13,200,C
2020,7,14,210,C
2020,7,15,210,C
2020,7,16,210,C
2020,7,17,210,C
2020,7,18,200,C
2020,7,19,200,C
2020,7,20,200,C
2020,7,21,110,C
2020,7,22,100,C
2020,7,23,200,C
2020,7,24,200,C
2020,7,25,200,C
2020,7,26,210,C
2020,7,27,200,C
2020,7,28,200,C
2020,7,29,130,C
2020,7,30,130,C
2020,7,31,100,C
2020,8,1,110,C
2020,8,2,110,C
2020,8,3,100,C
2020,8,4,090,C
2020,8,5,170,C
2020,8,6,110,C
2020,8,7,110,C
2020,8,8,130,C
2020,8,9,190,C
2020,8,10,200,C
2020,8,11,190,C
2020,8,12,130,C
2020,8,13,110,C
2020,8,14,190,C
2020,8,15,200,C
2020,8,16,140,C
2020,8,17,090,C
2020,8,18,020,C
2020,8,20,100,C
2020,8,21,100,C
2020,8,22,100,C
2020,8,23,200,C
2020,8,24,210,C
2020,8,25,210,C
2020,8,26,210,C
2020,8,27,200,C
2020,8,28,200,C
2020,8,29,200,C
2020,8,30,140,C
2020,8,31,090,C
2020,9,1,200,C
2020,9,2,180,C
2020,9,3,100,C
2020,9,4,110,C
2020,9,5,110,C
2020,9,6,100,C
2020,9,7,100,C
2020,9,8,110,C
2020,9,9,100,C
2020,9,10,200,C
2020,9,11,190,C
2020,9,12,100,C
2020,9,13,360,C
2020,9,14,110,C
2020,9,15,100,C
2020,9,16,110,C
2020,9,17,100,C
2020,9,18,100,C
2020,9,19,130,C
2020,9,20,100,C
2020,9,21,110,C
2020,9,22,120,C
2020,9,23,120,C
2020,9,24,360,C
2020,9,25,360,C
2020,9,26,120,C
2020,9,27,110,C
2020,9,28,100,C
2020,9,29,100,C
2020,9,30,110,C
2020,10,1,100,C
2020,10,2,120,C
2020,10,3,110,C
2020,10,4,110,C
2020,10,5,110,C
2020,10,6,020,C
2020,10,7,020,C
2020,10,8,010,C
2020,10,9,020,C
2020,10,10,020,C
2020,10,11,100,C
2020,10,12,070,C
2020,10,13,070,C
2020,10,14,100,C
2020,10,15,100,C
2020,10,16,020,C
2020,10,17,020,C
2020,10,18,010,C
2020,10,19,010,C
2020,10,20,010,C
2020,10,21,360,C
2020,10,22,360,C
2020,10,23,020,C
2020,10,24,020,C
2020,10,25,120,C
2020,10,26,110,C
2020,10,27,110,C
2020,10,28,100,C
2020,10,29,010,C
2020,10,30,020,C
2020,10,31,110,C
2020,11,1,100,C
2020,11,2,010,C
2020,11,3,010,C
2020,11,4,120,C
2020,11,5,120,C
2020,11,6,280,C
2020,11,7,360,C
2020,11,8,020,C
2020,11,9,010,C
2020,11,10,020,C
2020,11,11,020,C
2020,11,12,010,C
2020,11,13,010,C
2020,11,14,020,C
2020,11,15,010,C
2020,11,16,120,C
2020,11,17,110,C
2020,11,18,110,C
2020,11,19,100,C
2020,11,20,110,C
2020,11,21,120,C
2020,11,22,110,C
2020,11,23,110,C
2020,11,24,120,C
2020,11,25,110,C
2020,11,26,100,C
2020,11,27,010,C
2020,11,28,010,C
2020,11,29,010,C
2020,11,30,010,C
2020,12,1,010,C
2020,12,2,010,C
2020,12,3,010,C
2020,12,4,010,C
2020,12,5,010,C
2020,12,6,360,C
2020,12,7,350,C
2020,12,8,350,C
2020,12,9,360,C
2020,12,10,100,C
2020,12,11,360,C
2020,12,12,010,C
2020,12,13,110,C
2020,12,14,010,C
2020,12,15,010,C
2020,12,16,010,C
2020,12,17,010,C
2020,12,18,350,C
2020,12,19,360,C
2020,12,20,360,C
2020,12,21,360,C
2020,12,22,020,C
2020,12,23,010,C
2020,12,24,350,C
2020,12,25,010,C
2020,12,26,120,C
2020,12,27,110,C
2020,12,29,110,C
2020,12,31,010,C
2021,1,2,010,C
2021,1,3,010,C
2021,1,4,010,C
2021,1,5,350,C
2021,1,6,010,C
2021,1,7,010,C
2021,1,8,010,C
2021,1,9,020,C
2021,1,10,010,C
2021,1,11,360,C
2021,1,12,360,C
2021,1,13,010,C
2021,1,14,100,C
2021,1,16,120,C
2021,1,17,010,C
2021,1,18,010,C
2021,1,19,090,C
2021,1,20,360,C
2021,1,21,350,C
2021,1,22,330,C
2021,1,23,320,C
2021,1,24,130,C
2021,1,25,110,C
2021,1,26,100,C
2021,1,27,100,C
2021,1,28,340,C
2021,1,29,020,C
2021,1,30,110,C
2021,1,31,120,C
2021,2,1,100,C
2021,2,2,120,C
2021,2,3,120,C
2021,2,4,110,C
2021,2,5,110,C
2021,2,6,100,C
2021,2,7,100,C
2021,2,8,110,C
2021,2,9,110,C
2021,2,10,350,C
2021,2,11,360,C
2021,2,12,010,C
2021,2,13,100,C
2021,2,14,210,C
2021,2,15,160,C
2021,2,16,120,C
2021,2,17,110,C
2021,2,18,030,C
2021,2,19,110,C
2021,2,20,110,C
2021,2,21,100,C
2021,2,22,100,C
2021,2,23,120,C
2021,2,24,110,C
2021,2,25,110,C
2021,2,26,090,C
2021,2,27,020,C
2021,2,28,110,C
2021,3,1,100,C
2021,3,2,340,C
2021,3,3,110,C
2021,3,4,100,C
2021,3,5,110,C
2021,3,6,100,C
2021,3,7,120,C
2021,3,8,110,C
2021,3,9,100,C
2021,3,10,110,C
2021,3,11,110,C
2021,3,20,100,C
2021,3,21,360,C
2021,3,22,010,C
2021,3,23,030,C
2021,3,24,360,C
2021,3,25,120,C
2021,3,26,110,C
2021,3,27,100,C
2021,3,28,200,C
2021,3,29,210,C
2021,3,30,190,C
2021,3,31,190,C
2021,4,1,200,C
2021,4,2,210,C
2021,4,3,210,C
2021,4,4,130,C
2021,4,5,110,C
2021,4,6,110,C
2021,4,7,110,C
2021,4,8,110,C
2021,4,9,020,C
2021,4,10,110,C
2021,4,11,110,C
2021,4,12,100,C
2021,4,13,090,C
2021,4,14,110,C
2021,4,15,110,C
2021,4,16,110,C
2021,4,17,110,C
2021,4,18,120,C
2021,4,19,120,C
2021,4,20,120,C
2021,4,21,110,C
2021,4,22,110,C
2021,4,23,200,C
2021,4,24,120,C
2021,4,25,110,C
2021,4,26,120,C
2021,4,27,110,C
2021,4,28,110,C
2021,4,29,360,C
2021,4,30,100,C
2021,5,1,200,C
2021,5,2,100,C
2021,5,3,110,C
2021,5,4,110,C
2021,5,5,340,C
2021,5,6,110,C
2021,5,7,200,C
2021,5,8,210,C
2021,5,9,210,C
2021,5,10,200,C
2021,5,11,200,C
2021,5,12,190,C
2021,5,13,200,C
2021,5,14,180,C
2021,5,15,190,C
2021,5,16,200,C
2021,5,17,200,C
2021,5,18,200,C
2021,5,19,190,C
2021,5,20,200,C
2021,5,21,200,C
2021,5,22,200,C
2021,5,23,190,C
2021,5,24,200,C
2021,5,25,130,C
2021,5,26,190,C
2021,5,27,210,C
2021,5,28,210,C
2021,5,29,210,C
2021,5,30,210,C
2021,5,31,210,C
2021,6,1,130,C
2021,6,2,200,C
2021,6,3,210,C
2021,6,4,200,C
2021,6,8,100,C
2021,6,9,110,C
2021,6,10,100,C
2021,6,11,100,C
2021,6,12,120,C
2021,6,14,190,C
2021,6,15,200,C
2021,6,16,200,C
2021,6,17,210,C
2021,6,18,210,C
2021,6,20,210,C
2021,6,23,210,C
2021,6,24,110,C
2021,6,25,100,C
2021,6,26,200,C
2021,6,27,210,C
2021,6,28,200,C
2021,6,29,210,C
2021,6,30,200,C
2021,7,1,200,C
2021,7,2,200,C
2021,7,3,190,C
2021,7,4,130,C
2021,7,5,120,C
2021,7,6,100,C
2021,7,7,120,C
2021,7,8,130,C
2021,7,9,130,C
2021,7,10,130,C
2021,7,11,130,C
2021,7,12,120,C
2021,7,13,200,C
2021,7,14,190,C
2021,7,15,160,C
2021,7,16,100,C
2021,7,17,130,C
2021,7,18,100,C
2021,7,19,100,C
2021,7,20,100,C
2021,7,21,120,C
2021,7,22,100,C
2021,7,23,210,C
2021,7,24,180,C
2021,7,25,210,C
2021,7,26,210,C
2021,7,27,210,C
2021,7,28,210,C
2021,7,29,210,C
2021,7,30,210,C
2021,7,31,210,C
2021,8,1,210,C
2021,8,2,200,C
2021,8,3,110,C
2021,8,4,340,C
2021,8,5,210,C
2021,8,6,210,C
2021,8,7,210,C
2021,8,8,210,C
2021,8,9,210,C
2021,8,10,190,C
2021,8,11,210,C
2021,8,28,100,C
2021,8,29,130,C
2021,8,30,110,C
2021,8,31,130,C
2021,9,1,110,C
2021,9,2,130,C
2021,9,3,120,C
2021,9,4,140,C
2021,9,5,100,C
2021,9,6,100,C
2021,9,7,120,C
2021,9,8,200,C
2021,9,9,110,C
2021,9,10,110,C
2021,9,11,210,C
2021,9,12,210,C
2021,9,13,210,C
2021,9,14,200,C
2021,9,15,210,C
2021,9,16,290,C
2021,9,17,340,C
2021,9,18,130,C
2021,9,19,130,C
2021,9,20,110,C
2021,9,22,110,C
2021,9,24,120,C
2021,9,25,120,C
2021,9,26,100,C
2021,9,27,110,C
2021,9,28,200,C
2021,9,29,200,C
2021,9,30,200,C
2021,10,1,200,C
2021,10,2,170,C
2021,10,3,110,C
2021,10,4,080,C
2021,10,5,120,C
2021,10,6,100,C
2021,10,7,090,C
2021,10,11,350,C
2021,10,12,360,C
2021,10,13,020,C
2021,10,14,090,C
2021,10,15,010,C
2021,10,16,360,C
2021,10,17,020,C
2021,10,18,020,C
2021,10,19,010,C
2021,10,20,120,C
2021,10,21,360,C
2021,10,22,020,C
2021,10,23,010,C
2021,10,24,010,C
2021,10,25,010,C
2021,10,26,010,C
2021,10,27,110,C
2021,10,28,110,C
2021,10,29,120,C
2021,10,30,010,C
2021,10,31,020,C
2021,11,1,130,C
2021,11,2,110,C
2021,11,3,130,C
2021,11,4,120,C
2021,11,5,110,C
2021,11,6,100,C
2021,11,7,120,C
2021,11,8,360,C
2021,11,9,010,C
2021,11,10,010,C
2021,11,11,020,C
2021,11,12,360,C
2021,11,13,020,C
2021,11,14,010,C
2021,11,15,090,C
2021,11,16,010,C
2021,11,17,340,C
2021,11,18,350,C
2021,11,23,020,C
